Date,AAPL,AMZN,BAC,GOOGL,JPM,META,MSFT,NFLX,NVDA,SPY,TSLA
2019-03-05,41.99202346801758,84.62149810791016,24.93169403076172,58.11098861694336,86.67573547363281,170.32557678222656,105.32737731933594,354.29998779296875,3.884878396987915,252.37142944335938,18.43600082397461
2019-03-06,41.750396728515625,83.44750213623047,24.72593116760254,57.899757385253906,86.35103607177734,171.56875610351562,105.37456512451172,359.6099853515625,3.7739317417144775,250.84274291992188,18.416000366210938
2019-03-07,41.26715850830078,81.29750061035156,24.477298736572266,57.19945526123047,85.72663879394531,168.20721435546875,104.09214782714844,352.6000061035156,3.7046825885772705,248.7442626953125,18.439332962036133
2019-03-08,41.365238189697266,81.04000091552734,24.563034057617188,57.15571975708008,85.75994110107422,168.6746368408203,104.20530700683594,349.6000061035156,3.7389352321624756,248.2468719482422,18.94266700744629
2019-03-11,42.79822540283203,83.53099822998047,24.811662673950195,58.61149215698242,86.87554168701172,171.1311798095703,106.39292907714844,358.8599853515625,3.9995481967926025,251.84681701660156,19.39466667175293
2019-03-12,43.27908706665039,83.65499877929688,24.811662673950195,59.50562286376953,86.61746215820312,170.9819793701172,107.13786315917969,356.2699890136719,4.033801078796387,252.7964324951172,18.890666961669922
2019-03-13,43.47047424316406,84.54049682617188,25.111732482910156,59.59558868408203,86.90885162353516,172.42405700683594,107.9676513671875,361.2099914550781,4.185203552246094,254.46971130371094,19.263999938964844
2019-03-14,43.953704833984375,84.31099700927734,25.25748062133789,59.271026611328125,87.69976043701172,169.2415313720703,108.05252075195312,358.82000732421875,4.109254360198975,254.30694580078125,19.33066749572754
2019-03-15,44.52547073364258,85.61799621582031,25.12030792236328,59.16019821166992,88.70710754394531,165.0743865966797,109.29722595214844,361.4599914550781,4.21474027633667,255.5633544921875,18.36199951171875
2019-03-18,44.98000717163086,87.10749816894531,25.56613540649414,59.073219299316406,89.23993682861328,159.59445190429688,110.86248779296875,363.44000244140625,4.193395137786865,256.4900817871094,17.965999603271484
2019-03-19,44.62355422973633,88.09249877929688,25.420381546020508,59.76457214355469,88.91527557373047,160.68846130371094,110.93795776367188,358.7799987792969,4.361180305480957,256.5535888671875,17.83133316040039
2019-03-20,45.01350021362305,89.8635025024414,24.55445671081543,60.95592498779297,87.0170669555664,164.53733825683594,110.81534576416016,375.2200012207031,4.328665733337402,255.7813262939453,18.239999771118164
2019-03-21,46.67136764526367,90.96299743652344,24.160078048706055,61.43803405761719,85.64340209960938,165.17384338378906,113.36132049560547,377.8699951171875,4.565451145172119,258.67047119140625,18.26799964904785
2019-03-22,45.70487976074219,88.2385025024414,23.156982421875,60.022525787353516,83.05418395996094,163.44332885742188,110.3721694946289,361.010009765625,4.405609130859375,253.69186401367188,17.635332107543945
2019-03-25,45.15224838256836,88.71299743652344,23.011232376098633,59.5120849609375,82.36318969726562,165.3826904296875,110.94735717773438,366.2300109863281,4.3132781982421875,253.50119018554688,17.3613338470459
2019-03-26,44.68574905395508,89.18800354003906,23.328449249267578,59.13733673095703,83.18739318847656,166.76512145996094,111.18311309814453,359.9700012207031,4.389971733093262,255.3907470703125,17.851333618164062
2019-03-27,45.08766174316406,88.28500366210938,23.17412757873535,58.54935836791992,82.90432739257812,164.9650115966797,110.10812377929688,353.3699951171875,4.3807878494262695,254.05540466308594,18.32200050354004
2019-03-28,45.147464752197266,88.6709976196289,23.43132972717285,58.26407241821289,83.8450927734375,164.64675903320312,110.25901794433594,354.6099853515625,4.399403095245361,255.018310546875,18.57466697692871
2019-03-29,45.44172286987305,89.0374984741211,23.65424346923828,58.49369430541992,84.27801513671875,165.78053283691406,111.21141052246094,356.55999755859375,4.456739902496338,256.62628173828125,18.657333374023438
2019-04-01,45.75033950805664,90.70950317382812,24.468721389770508,59.591609954833984,87.11697387695312,167.77955627441406,112.22977447509766,366.9599914550781,4.524250030517578,259.669677734375,19.278667449951172
2019-04-02,46.41539001464844,90.6989974975586,24.75164794921875,59.91765594482422,87.53324890136719,173.24952697753906,112.39009857177734,367.7200012207031,4.542119026184082,259.7968444824219,19.058666229248047
2019-04-03,46.73357009887695,91.03500366210938,24.72593116760254,60.17958450317383,87.70808410644531,172.5931396484375,113.12560272216797,369.75,4.681609630584717,260.2056579589844,19.45400047302246
2019-04-04,46.81489944458008,90.94300079345703,24.991703033447266,60.609012603759766,88.55536651611328,175.0596160888672,112.55036926269531,367.8800048828125,4.672675609588623,260.89617919921875,17.851999282836914
2019-04-05,47.128292083740234,91.86399841308594,24.93169403076172,60.211387634277344,88.34564971923828,174.76126098632812,113.0501480102539,365.489990234375,4.739441394805908,262.158935546875,18.33066749572754
2019-04-08,47.869911193847656,92.49299621582031,25.00885581970215,60.05384063720703,88.6308822631836,173.9755401611328,113.08785247802734,361.4100036621094,4.760290622711182,262.3587646484375,18.213333129882812
2019-04-09,47.72636032104492,91.79199981689453,24.768798828125,59.7760009765625,87.97654724121094,176.61109924316406,112.47494506835938,364.7099914550781,4.6974945068359375,261.0141906738281,18.15399932861328
2019-04-10,47.994300842285156,92.36650085449219,24.923120498657227,59.96288299560547,88.37083435058594,176.84979248046875,113.33303833007812,363.9200134277344,4.767984867095947,261.9045104980469,18.40399932861328
2019-04-11,47.594783782958984,92.20349884033203,24.923120498657227,60.11894607543945,89.117431640625,176.54147338867188,113.46504974365234,367.6499938964844,4.754084587097168,261.83184814453125,17.89466667175293
2019-04-12,47.57564926147461,92.15299987792969,25.866199493408203,60.77203369140625,93.29522705078125,178.12283325195312,114.04967498779297,351.1400146484375,4.716111183166504,263.6033935546875,17.84666633605957
2019-04-15,47.66177749633789,92.24349975585938,25.583274841308594,60.96089553833008,92.22981262207031,178.6697998046875,114.14398193359375,348.8699951171875,4.584315299987793,263.43072509765625,17.7586669921875
2019-04-16,47.666561126708984,93.1520004272461,25.61757469177246,61.228302001953125,93.20294952392578,177.89405822753906,113.87992858886719,359.4599914550781,4.6714348793029785,263.6033935546875,18.224000930786133
2019-04-17,48.59477615356445,93.24099731445312,25.746173858642578,61.63733673095703,95.8874740600586,177.80455017089844,114.82289123535156,354.739990234375,4.648601055145264,262.9583740234375,18.082000732421875
2019-04-18,48.769405364990234,93.08450317382812,25.746173858642578,61.70344543457031,95.18276977539062,177.3072967529297,116.33161163330078,360.3500061035156,4.624027252197266,263.47625732421875,18.21733283996582
2019-04-22,48.92970275878906,94.3655014038086,25.76331901550293,62.31428146362305,95.30021667480469,180.45005798339844,116.69937133789062,377.3399963378906,4.677887916564941,263.7033386230469,17.516666412353516
2019-04-23,49.63542938232422,96.1884994506836,25.780466079711914,63.1507568359375,95.41767883300781,182.77723693847656,118.28350830078125,381.8900146484375,4.732492446899414,266.07440185546875,17.593332290649414
2019-04-24,49.558868408203125,95.0875015258789,25.737600326538086,62.62690353393555,95.2582778930664,181.58383178710938,117.87804412841797,374.2300109863281,4.744903564453125,265.48388671875,17.243999481201172
2019-04-25,49.1091194152832,95.11250305175781,25.789039611816406,62.989234924316406,95.3086166381836,192.20555114746094,121.78182983398438,368.3299865722656,4.639169692993164,265.3204040527344,16.5086669921875
2019-04-26,48.87467575073242,97.53150177001953,26.020524978637695,63.49022674560547,96.03006744384766,190.44522094726562,122.47964477539062,374.8500061035156,4.420252323150635,266.5559387207031,15.675999641418457
2019-04-29,48.94883346557617,96.92150115966797,26.380611419677734,64.42362213134766,97.41427612304688,193.71725463867188,122.36650085449219,371.8299865722656,4.451029300689697,266.9737548828125,16.097999572753906
2019-04-30,48.00627517700195,96.32599639892578,26.217716217041016,59.59061813354492,97.35554504394531,192.34478759765625,123.14913177490234,370.5400085449219,4.4924798011779785,267.11004638671875,15.912667274475098
2019-05-01,50.3626823425293,95.57599639892578,25.943361282348633,58.31625747680664,96.60893249511719,191.976806640625,120.58431243896484,378.80999755859375,4.479325294494629,265.10235595703125,15.600666999816895
2019-05-02,50.03493881225586,95.04100036621094,26.149124145507812,57.977787017822266,96.81863403320312,191.4795379638672,119.00959014892578,379.05999755859375,4.5468363761901855,264.5299987792969,16.273332595825195
2019-05-03,50.656944274902344,98.12300109863281,26.329172134399414,59.122920989990234,97.41427612304688,194.4034881591797,121.54611206054688,385.0299987792969,4.542368412017822,267.119140625,17.00200080871582
2019-05-06,49.87465286254883,97.52749633789062,26.12339973449707,59.31725311279297,96.55020904541016,192.8221893310547,120.83890533447266,378.6700134277344,4.463936805725098,266.0199279785156,17.022666931152344
2019-05-07,48.530181884765625,96.05000305175781,25.651865005493164,58.591609954833984,94.97305297851562,188.73458862304688,118.35894775390625,370.4599914550781,4.296648025512695,261.5774841308594,16.470666885375977
2019-05-08,48.539737701416016,95.88849639892578,25.548978805541992,58.19001388549805,94.46968841552734,188.50582885742188,118.34954833984375,364.3699951171875,4.316751956939697,261.214111328125,16.32266616821289
2019-05-09,48.018226623535156,94.99349975585938,25.47181510925293,58.050350189208984,94.39419555664062,187.62069702148438,118.340087890625,362.75,4.224172115325928,260.4237365722656,16.131999969482422
2019-05-10,47.353004455566406,94.4990005493164,25.3603572845459,58.0339469909668,94.38579559326172,187.31240844726562,119.87706756591797,361.0400085449219,4.190168857574463,261.7319030761719,15.968000411987305
2019-05-13,44.60087585449219,91.13400268554688,24.2200927734375,56.49070358276367,91.81871795654297,180.5494842529297,116.31275177001953,345.260009765625,3.9327821731567383,255.15457153320312,15.133999824523926
2019-05-14,45.306922912597656,92.00599670410156,24.537311553955078,55.9077033996582,92.548583984375,179.743896484375,117.6140365600586,345.6099853515625,4.021886825561523,257.4621276855469,15.487333297729492
2019-05-15,45.84966278076172,93.55750274658203,24.254384994506836,58.19101333618164,92.19625091552734,185.25369262695312,119.2702865600586,354.989990234375,3.960829019546509,258.97015380859375,15.463333129882812
2019-05-16,45.64793014526367,95.37850189208984,24.511592864990234,58.87192153930664,93.37909698486328,185.96975708007812,122.02440643310547,359.30999755859375,3.975968837738037,261.3685302734375,15.222000122070312
2019-05-17,45.38857650756836,93.44999694824219,24.34869956970215,58.09061050415039,92.92610931396484,184.2889862060547,121.21049499511719,354.45001220703125,3.8851263523101807,259.6787414550781,14.0686674118042
2019-05-20,43.969276428222656,92.94850158691406,24.34869956970215,56.891807556152344,93.41268920898438,181.72305297851562,119.45958709716797,348.1099853515625,3.7664852142333984,257.9617614746094,13.690667152404785
2019-05-21,44.81221389770508,92.8759994506836,24.59732437133789,57.37788772583008,93.7314682006836,183.8115997314453,120.10316467285156,354.2699890136719,3.8486404418945312,260.28741455078125,13.67199993133545
2019-05-22,43.89482879638672,92.98400115966797,24.42585563659668,57.447967529296875,92.96805572509766,184.30885314941406,120.83191680908203,359.7300109863281,3.7776541709899902,259.488037109375,12.84866714477539
2019-05-23,43.14556884765625,90.77400207519531,23.79999351501465,56.92559814453125,91.13922119140625,179.88316345214844,119.42172241210938,352.2099914550781,3.65653133392334,256.31744384765625,13.03266716003418
2019-05-24,42.979862213134766,91.16400146484375,24.160078048706055,56.59109878540039,92.0368423461914,180.07212829589844,119.47850036621094,354.3900146484375,3.6026711463928223,256.8988037109375,12.708666801452637
2019-05-28,42.802146911621094,91.82150268554688,23.92002296447754,56.6383171081543,91.0385513305664,183.3043975830078,119.40280151367188,355.05999755859375,3.5574986934661865,254.50955200195312,12.579999923706055
2019-05-29,42.598018646240234,90.95950317382812,23.791419982910156,55.663169860839844,90.78688049316406,181.19593811035156,118.24813842773438,349.19000244140625,3.483285427093506,252.8015594482422,12.657333374023438
2019-05-30,42.81896209716797,90.81600189208984,23.285581588745117,55.736228942871094,89.81375122070312,182.01145935058594,118.99580383300781,351.8500061035156,3.456697702407837,253.49205017089844,12.54800033569336
2019-05-31,42.043270111083984,88.75350189208984,22.805465698242188,54.995174407958984,88.89094543457031,176.501708984375,117.05563354492188,343.2799987792969,3.365999460220337,250.07614135742188,12.343999862670898
2019-06-03,41.618202209472656,84.6344985961914,22.87405776977539,51.62736892700195,89.31038665771484,163.25437927246094,113.42127990722656,336.6300048828125,3.324253797531128,249.4403076171875,11.9313325881958
2019-06-04,43.1407585144043,86.47799682617188,23.937170028686523,52.41017532348633,92.06204986572266,166.58609008789062,116.56346893310547,353.3999938964844,3.553358793258667,254.85475158691406,12.90666675567627
2019-06-05,43.83720016479492,86.92500305175781,23.928590774536133,51.92061233520508,92.38919067382812,167.25244140625,119.09046936035156,355.7300109863281,3.5106194019317627,257.0624084472656,13.105999946594238
2019-06-06,44.480796813964844,87.71800231933594,24.032033920288086,52.075687408447266,92.59056091308594,167.4115753173828,120.97389221191406,357.1300048828125,3.5727407932281494,258.7340087890625,13.729999542236328
2019-06-07,45.66474914550781,90.20149993896484,23.730344772338867,53.100040435791016,91.57547760009766,172.40415954589844,124.36212158203125,360.8699951171875,3.615480899810791,261.3231506347656,13.633333206176758
2019-06-10,46.24830627441406,93.03150177001953,24.195810317993164,53.81525421142578,92.56536102294922,173.86618041992188,125.49790954589844,352.010009765625,3.6882877349853516,262.5223388671875,14.192000389099121
2019-06-11,46.783851623535156,93.18499755859375,24.342344284057617,53.72976303100586,92.85059356689453,177.1282501220703,125.024658203125,351.2699890136719,3.745936393737793,262.45867919921875,14.473333358764648
2019-06-12,46.63495635986328,92.76599884033203,24.092370986938477,53.63335037231445,91.66773223876953,174.0849609375,124.44733428955078,345.55999755859375,3.6328742504119873,261.9954528808594,13.950667381286621
2019-06-13,46.6253547668457,93.51499938964844,24.083749771118164,54.22529220581055,91.89425659179688,176.501708984375,125.23285675048828,343.42999267578125,3.6840627193450928,263.0765075683594,14.260666847229004
2019-06-14,46.2867431640625,93.4834976196289,24.16994857788086,53.99119567871094,92.12913513183594,180.34063720703125,125.35590362548828,339.7300109863281,3.5941104888916016,262.7857666015625,14.32800006866455
2019-06-17,46.56291198730469,94.30149841308594,24.075138092041016,54.368431091308594,91.62579345703125,187.9787139892578,125.73448944091797,350.6199951171875,3.603801727294922,262.8856506347656,15.001999855041504
2019-06-18,47.65800094604492,95.06849670410156,24.669898986816406,54.932552337646484,92.87576293945312,187.4416961669922,127.92074584960938,357.1199951171875,3.798863649368286,265.6383972167969,14.982666969299316
2019-06-19,47.51871109008789,95.43949890136719,24.41130256652832,54.896263122558594,92.20465087890625,186.4570770263672,128.42236328125,363.5199890136719,3.8048272132873535,266.2380065917969,15.095333099365234
2019-06-20,47.90055847167969,95.90950012207031,24.368207931518555,55.32817840576172,92.43952941894531,188.49591064453125,129.61488342285156,365.2099914550781,3.82917857170105,268.78173828125,14.641332626342773
2019-06-21,47.73725128173828,95.56500244140625,24.238910675048828,55.933048248291016,91.81034851074219,190.0970916748047,129.63380432128906,369.2099914550781,3.7710330486297607,268.3909912109375,14.790666580200195
2019-06-24,47.68921661376953,95.69499969482422,24.11823272705078,55.502132415771484,91.15599822998047,191.5491485595703,130.40040588378906,371.0400085449219,3.7933967113494873,268.0624084472656,14.909333229064941
2019-06-25,46.96636199951172,93.91349792480469,23.928592681884766,54.054813385009766,90.40099334716797,187.80966186523438,126.28341674804688,360.29998779296875,3.7640750408172607,265.4332580566406,14.650667190551758
2019-06-26,47.98221206665039,94.8915023803711,24.057889938354492,53.69397735595703,91.0050048828125,186.6361083984375,126.7566146850586,362.20001220703125,3.9573974609375,265.1684265136719,14.618000030517578
2019-06-27,47.96779251098633,95.21399688720703,24.316482543945312,53.510581970214844,91.30699920654297,188.466064453125,126.96484375,370.0199890136719,4.0560479164123535,266.1087341308594,14.855999946594238
2019-06-28,47.53071975708008,94.68150329589844,24.99744987487793,53.81724166870117,93.79019165039062,191.9469757080078,126.78507995605469,367.32000732421875,4.080895900726318,267.4781188964844,14.897333145141602
2019-07-01,48.4024772644043,96.1094970703125,25.35948371887207,54.672115325927734,95.36734008789062,191.9469757080078,128.4128875732422,374.6000061035156,4.12910270690918,269.9064636230469,15.14466667175293
2019-07-02,48.68584442138672,96.71549987792969,25.126747131347656,55.29835510253906,95.46800994873047,193.93606567382812,129.26467895507812,375.42999267578125,4.031198024749756,270.609375,14.970000267028809
2019-07-03,49.08931350708008,96.94999694824219,25.040544509887695,55.814762115478516,95.31592559814453,196.12403869628906,130.09756469726562,381.7200012207031,4.044119834899902,272.7728271484375,15.65999984741211
2019-07-05,49.046085357666016,97.14550018310547,25.22156524658203,56.295875549316406,95.88199615478516,195.32839965820312,129.71897888183594,380.54998779296875,3.981501340866089,272.46246337890625,15.539999961853027
2019-07-08,48.0350456237793,97.61599731445312,25.169849395751953,55.50661087036133,95.3581771850586,194.69189453125,129.62432861328125,376.1600036621094,3.9064579010009766,270.96539306640625,15.355999946594238
2019-07-09,48.328025817871094,99.41500091552734,25.29914665222168,55.879371643066406,95.7636947631836,198.12310791015625,129.15115356445312,379.92999267578125,3.908942699432373,271.3031311035156,15.337332725524902
2019-07-10,48.8059196472168,100.87049865722656,25.01468276977539,56.705421447753906,95.48489379882812,201.62387084960938,130.4666748046875,381.0,3.977276563644409,272.59942626953125,15.928000450134277
2019-07-11,48.45051193237305,100.05349731445312,25.307767868041992,56.86297607421875,96.39733123779297,200.1320343017578,130.98721313476562,379.5,4.1318359375,273.23846435546875,15.90666675567627
2019-07-12,48.82273864746094,100.55000305175781,25.385347366333008,56.92559814453125,97.41116333007812,203.75221252441406,131.4604034423828,373.25,4.1648850440979,274.4616394042969,16.338666915893555
2019-07-15,49.28142547607422,101.04949951171875,25.18708610534668,57.18255615234375,96.2283706665039,202.79742431640625,131.4604034423828,366.6000061035156,4.156435966491699,274.55303955078125,16.899999618530273
2019-07-16,49.11091613769531,100.49500274658203,24.988826751708984,57.32917404174805,97.25910186767578,202.72781372070312,129.73793029785156,365.989990234375,4.151713848114014,273.6675109863281,16.825332641601562
2019-07-17,48.83474349975586,99.60150146484375,25.16122817993164,56.99518585205078,96.30438995361328,200.69895935058594,128.9713134765625,362.44000244140625,4.217066764831543,271.8052062988281,16.99066734313965
2019-07-18,49.38949203491211,98.8949966430664,25.41120147705078,57.0200309753418,96.87889099121094,199.6845245361328,129.11325073242188,325.2099914550781,4.228745460510254,272.8003234863281,16.902666091918945
2019-07-19,48.652217864990234,98.22599792480469,25.342243194580078,56.240211486816406,95.92422485351562,197.2777099609375,129.3025360107422,315.1000061035156,4.185507774353027,271.284912109375,17.211999893188477
2019-07-22,49.764129638671875,99.28150177001953,25.48877716064453,56.62092208862305,96.54096221923828,201.21615600585938,131.01556396484375,310.6199951171875,4.257073879241943,271.9513244628906,17.045333862304688
2019-07-23,50.15316390991211,99.72450256347656,26.074926376342773,57.0602912902832,98.30669403076172,201.2559051513672,131.8295135498047,307.29998779296875,4.364917755126953,273.89569091796875,17.344667434692383
2019-07-24,50.11234664916992,100.04049682617188,26.436962127685547,56.64677429199219,98.70378875732422,203.54335021972656,133.18295288085938,317.94000244140625,4.439460277557373,275.1828918457031,17.658666610717773
2019-07-25,49.71611022949219,98.69100189208984,26.15250587463379,56.458404541015625,97.75755310058594,199.61489868164062,132.6813507080078,326.4599914550781,4.308260440826416,273.8683166503906,15.254667282104492
2019-07-26,49.88901138305664,97.15249633789062,26.52315902709961,61.88983154296875,98.18840789794922,198.66012573242188,133.76971435546875,335.7799987792969,4.350255012512207,275.7032470703125,15.202667236328125
2019-07-29,50.35490036010742,95.62249755859375,26.307662963867188,61.721832275390625,97.8758316040039,194.87094116210938,133.4763641357422,332.70001220703125,4.344043731689453,275.201171875,15.718000411987305
2019-07-30,50.138763427734375,94.92649841308594,26.6265926361084,61.03395462036133,97.65615844726562,195.9649200439453,132.83279418945312,325.92999267578125,4.3596978187561035,274.525634765625,16.150667190551758
2019-07-31,51.16180419921875,93.33899688720703,26.445581436157227,60.546878814697266,98.00253295898438,193.17025756835938,128.9713134765625,322.989990234375,4.192466735839844,271.522216796875,16.107332229614258
